年月日,時間,気圧（現地）,気圧（海面）,降水量,気温,露点温度,蒸気圧,湿度,風速,風向,日照時間,全天日射量,降雪,積雪
1999-07-27,21,1011.2,1014.7,0,27.4,23.2,28.4,78.0,3.5,0,0,0,0,0
1999-07-27,22,1011.3,1014.8,0,26.9,23.4,28.8,81.0,3.5,0,0,0,0,0
1999-07-27,23,1011.1,1014.6,0,26.7,23.4,28.8,82.0,3.1,0,0,0,0,0
1999-07-27,24,1010.9,1014.4,0,26.5,23.2,28.4,82.0,3.6,0,0,0,0,0
1999-07-28,1,1010.7,1014.2,0,25.9,22.8,27.8,83.0,3.0,0,0,0,0,0
1999-07-28,2,1010.6,1014.1,0,25.5,23.0,28.1,86.0,2.4,0,0,0,0,0
1999-07-28,3,1010.8,1014.3,0,25.7,23.4,28.8,87.0,3.1,0,0,0,0,0
1999-07-28,4,1011.0,1014.5,0,25.2,23.3,28.6,89.0,2.3,0,0,0,0,0
1999-07-28,5,1011.2,1014.7,0,24.8,23.0,28.1,90.0,2.1,0,0,0.01,0,0
1999-07-28,6,1011.5,1015.0,0,25.7,23.4,28.8,87.0,2.4,0,0.8,0.31,0,0
1999-07-28,7,1011.6,1015.1,0,27.7,23.5,28.9,78.0,3.9,0,0.9,0.92,0,0
1999-07-28,8,1011.5,1015.0,0,28.9,22.9,27.9,70.0,4.4,0,0.4,1.31,0,0
1999-07-28,9,1011.3,1014.7,0,29.9,23.3,28.6,68.0,5.2,0,0.3,1.23,0,0
1999-07-28,10,1011.1,1014.5,0,30.7,23.1,28.3,64.0,5.6,0,0.7,2.55,0,0
1999-07-28,11,1010.6,1014.0,0,31.6,22.6,27.4,59.0,4.9,0,1.0,3.2,0,0
1999-07-28,12,1010.4,1013.8,0,32.0,23.3,28.6,60.0,6.4,0,1.0,3.21,0,0
1999-07-28,13,1010.1,1013.5,0,31.3,22.9,27.9,61.0,6.1,0,1.0,2.66,0,0
1999-07-28,14,1009.8,1013.2,0,31.2,22.8,27.8,61.0,6.1,0,0.8,2.2,0,0
1999-07-28,15,1009.6,1013.0,0,30.3,21.9,26.3,61.0,6.0,0,0.4,1.69,0,0
1999-07-28,16,1009.6,1013.0,0,30.8,22.1,26.6,60.0,6.8,0,0.8,1.74,0,0
1999-07-28,17,1009.4,1012.8,0,30.2,22.1,26.6,62.0,6.9,0,1.0,1.53,0,0
1999-07-28,18,1009.8,1013.3,0,28.8,22.5,27.2,69.0,5.8,0,0.6,0.62,0,0
1999-07-28,19,1010.5,1014.0,0,27.9,22.8,27.8,74.0,5.9,0,0,0.03,0,0
1999-07-28,20,1011.1,1014.6,0,27.5,23.1,28.3,77.0,5.8,0,0,0.0,0,0
1999-07-28,21,1011.5,1015.0,0,27.3,23.1,28.3,78.0,5.0,0,0,0,0,0
1999-07-28,22,1011.3,1014.8,0,26.9,23.4,28.8,81.0,5.0,0,0,0,0,0
1999-07-28,23,1011.2,1014.7,0,26.7,23.6,29.1,83.0,5.4,0,0,0,0,0
1999-07-28,24,1010.9,1014.4,0,26.6,23.1,28.3,81.0,4.6,0,0,0,0,0
1999-07-29,1,1010.6,1014.1,0,26.3,23.2,28.4,83.0,3.7,0,0,0,0,0
1999-07-29,2,1010.2,1013.7,0,26.2,23.5,28.9,85.0,4.3,0,0,0,0,0
1999-07-29,3,1010.2,1013.7,0,26.2,23.3,28.6,84.0,4.3,0,0,0,0,0
1999-07-29,4,1010.1,1013.6,0,26.2,23.3,28.6,84.0,4.7,0,0,0,0,0
1999-07-29,5,1010.6,1014.1,0,26.1,23.2,28.4,84.0,4.2,0,0,0.01,0,0
1999-07-29,6,1010.6,1014.1,0,26.6,23.3,28.6,82.0,4.9,0,0,0.24,0,0
1999-07-29,7,1010.3,1013.8,0,27.7,23.1,28.3,76.0,5.0,0,0.5,0.85,0,0
1999-07-29,8,1010.1,1013.6,0,28.5,23.0,28.1,72.0,6.3,0,1.0,1.55,0,0
1999-07-29,9,1010.2,1013.6,0,30.6,22.7,27.6,63.0,4.5,0,1.0,2.09,0,0
1999-07-29,10,1010.1,1013.5,0,31.0,22.3,26.9,60.0,5.9,0,1.0,2.86,0,0
1999-07-29,11,1009.9,1013.3,0,32.3,22.4,27.1,56.0,5.6,0,1.0,3.1,0,0
1999-07-29,12,1009.6,1013.0,0,32.4,21.3,25.3,52.0,6.8,0,1.0,3.27,0,0
1999-07-29,13,1009.2,1012.6,0,32.8,20.3,23.8,48.0,6.5,0,1.0,3.29,0,0
1999-07-29,14,1008.9,1012.3,0,32.2,20.5,24.1,50.0,6.8,0,1.0,2.97,0,0
1999-07-29,15,1008.9,1012.3,0,32.3,21.2,25.2,52.0,5.8,0,1.0,2.56,0,0
1999-07-29,16,1009.0,1012.4,0,31.0,22.0,26.4,59.0,5.5,0,1.0,1.77,0,0
1999-07-29,17,1009.0,1012.4,0,30.1,22.8,27.8,65.0,5.0,0,0.6,0.85,0,0
1999-07-29,18,1009.4,1012.8,0,28.9,22.4,27.1,68.0,4.8,0,0.5,0.51,0,0
1999-07-29,19,1009.7,1013.2,0,28.0,22.9,27.9,74.0,5.2,0,0.1,0.08,0,0
1999-07-29,20,1010.3,1013.8,0,27.6,23.0,28.1,76.0,4.0,0,0,0.0,0,0
1999-07-29,21,1010.9,1014.4,0,27.0,22.8,27.8,78.0,3.1,0,0,0,0,0
1999-07-29,22,1010.7,1014.2,0,26.9,22.5,27.2,77.0,3.4,0,0,0,0,0
1999-07-29,23,1010.7,1014.2,0,26.7,22.5,27.2,78.0,3.3,0,0,0,0,0
1999-07-29,24,1010.6,1014.1,0,26.3,22.4,27.1,79.0,3.1,0,0,0,0,0
1999-07-30,1,1010.4,1013.9,0,26.1,22.2,26.8,79.0,3.1,0,0,0,0,0
1999-07-30,2,1010.3,1013.8,0,25.7,22.0,26.4,80.0,2.5,0,0,0,0,0
1999-07-30,3,1010.4,1013.9,0,25.5,21.6,25.8,79.0,2.9,0,0,0,0,0
1999-07-30,4,1010.5,1014.0,0,25.3,21.4,25.5,79.0,2.5,0,0,0,0,0
1999-07-30,5,1010.7,1014.2,0,25.2,21.7,26.0,81.0,3.5,0,0,0.0,0,0
1999-07-30,6,1011.0,1014.5,0,26.4,22.2,26.8,78.0,3.3,0,1.0,0.32,0,0
1999-07-30,7,1011.1,1014.6,0,27.9,22.4,27.1,72.0,3.9,0,0.9,0.81,0,0
1999-07-30,8,1011.0,1014.4,0,29.3,22.5,27.2,67.0,4.6,0,1.0,1.63,0,0
1999-07-30,9,1010.8,1014.2,0,30.3,22.5,27.2,63.0,6.2,0,1.0,2.3,0,0
1999-07-30,10,1010.6,1014.0,0,31.2,22.2,26.8,59.0,5.9,0,1.0,2.78,0,0
1999-07-30,11,1010.2,1013.6,0,32.1,22.2,26.8,56.0,5.7,0,1.0,3.17,0,0
1999-07-30,12,1009.9,1013.3,0,32.5,22.6,27.4,56.0,5.8,0,1.0,3.32,0,0
1999-07-30,13,1009.7,1013.1,0,32.7,22.8,27.8,56.0,6.0,0,1.0,3.27,0,0
1999-07-30,14,1009.5,1012.9,0,32.6,22.4,27.1,55.0,5.9,0,1.0,3.0,0,0
1999-07-30,15,1009.4,1012.8,0,32.1,21.9,26.3,55.0,6.6,0,1.0,2.57,0,0
1999-07-30,16,1009.2,1012.6,0,31.9,22.0,26.4,56.0,4.4,0,1.0,1.98,0,0
1999-07-30,17,1009.6,1013.0,0,30.6,21.7,26.0,59.0,5.3,0,1.0,1.32,0,0
1999-07-30,18,1009.6,1013.0,0,29.0,21.5,25.6,64.0,5.6,0,1.0,0.58,0,0
1999-07-30,19,1009.9,1013.4,0,27.9,21.9,26.3,70.0,5.6,0,0,0.04,0,0
1999-07-30,20,1010.4,1013.9,0,27.5,22.7,27.6,75.0,5.8,0,0,0.0,0,0
1999-07-30,21,1010.8,1014.3,0,27.2,22.4,27.1,75.0,4.2,0,0,0,0,0
1999-07-30,22,1010.9,1014.4,0,27.0,22.2,26.8,75.0,3.7,0,0,0,0,0
1999-07-30,23,1011.0,1014.5,0,26.5,22.1,26.6,77.0,3.7,0,0,0,0,0
1999-07-30,24,1010.9,1014.4,0,26.3,21.7,26.0,76.0,3.6,0,0,0,0,0
1999-07-31,1,1010.7,1014.2,0,26.1,21.7,26.0,77.0,3.9,0,0,0,0,0
1999-07-31,2,1010.6,1014.1,0,25.6,21.5,25.6,78.0,2.4,0,0,0,0,0
1999-07-31,3,1010.7,1014.2,0,25.4,21.9,26.3,81.0,2.8,0,0,0,0,0
1999-07-31,4,1010.9,1014.4,0,25.3,22.0,26.4,82.0,2.7,0,0,0,0,0
1999-07-31,5,1011.2,1014.7,0,25.2,21.9,26.3,82.0,3.2,0,0,0.0,0,0
1999-07-31,6,1011.4,1014.9,0,26.1,21.7,26.0,77.0,2.8,0,1.0,0.3,0,0
1999-07-31,7,1011.4,1014.9,0,27.5,21.5,25.6,70.0,4.2,0,1.0,0.96,0,0
1999-07-31,8,1011.5,1015.0,0,28.7,21.5,25.6,65.0,4.2,0,1.0,1.68,0,0
1999-07-31,9,1011.5,1014.9,0,30.1,22.3,26.9,63.0,3.5,0,1.0,2.28,0,0
1999-07-31,10,1011.5,1014.9,0,30.7,20.3,23.8,54.0,4.7,0,1.0,2.82,0,0
1999-07-31,11,1011.2,1014.6,0,32.2,19.8,23.1,48.0,5.1,0,1.0,3.19,0,0
1999-07-31,12,1010.8,1014.2,0,32.2,19.5,22.7,47.0,6.9,0,1.0,3.41,0,0
1999-07-31,13,1010.4,1013.8,0,32.5,21.1,25.0,51.0,6.0,0,1.0,3.34,0,0
1999-07-31,14,1010.2,1013.6,0,31.9,20.5,24.1,51.0,7.9,0,1.0,3.08,0,0
1999-07-31,15,1010.0,1013.4,0,31.9,20.5,24.1,51.0,6.8,0,1.0,2.63,0,0
1999-07-31,16,1010.1,1013.5,0,30.9,20.8,24.6,55.0,6.9,0,1.0,2.04,0,0
1999-07-31,17,1010.3,1013.7,0,30.3,21.4,25.5,59.0,6.7,0,1.0,1.33,0,0
1999-07-31,18,1010.4,1013.8,0,29.2,21.4,25.5,63.0,6.2,0,1.0,0.62,0,0
1999-07-31,19,1010.6,1014.1,0,28.0,22.2,26.8,71.0,4.7,0,0.5,0.09,0,0
1999-07-31,20,1011.0,1014.5,0,27.3,22.7,27.6,76.0,4.9,0,0,0.0,0,0
1999-07-31,21,1011.2,1014.7,0,26.9,22.5,27.2,77.0,5.7,0,0,0,0,0
1999-07-31,22,1011.1,1014.6,0,26.4,22.2,26.8,78.0,4.4,0,0,0,0,0
1999-07-31,23,1010.9,1014.4,0,26.3,22.2,26.8,78.0,4.8,0,0,0,0,0
1999-07-31,24,1010.8,1014.3,0,26.2,22.1,26.6,78.0,4.4,0,0,0,0,0
1999-08-01,1,1010.7,1014.2,0,25.9,22.4,27.1,81.0,4.5,0,0,0,0,0
1999-08-01,2,1010.6,1014.1,0,25.8,22.3,26.9,81.0,4.9,0,0,0,0,0
1999-08-01,3,1010.7,1014.2,0,25.5,22.2,26.8,82.0,3.7,0,0,0,0,0
1999-08-01,4,1010.8,1014.3,0,25.5,22.2,26.8,82.0,4.8,0,0,0,0,0
1999-08-01,5,1011.3,1014.8,0,25.6,22.5,27.2,83.0,4.4,0,0,0.0,0,0
1999-08-01,6,1011.6,1015.1,0,26.4,23.3,28.6,83.0,4.1,0,0.9,0.29,0,0
1999-08-01,7,1011.9,1015.4,0,27.8,23.2,28.4,76.0,4.7,0,1.0,0.91,0,0
1999-08-01,8,1012.0,1015.5,0,29.0,23.0,28.1,70.0,5.9,0,0.9,1.63,0,0
1999-08-01,9,1012.1,1015.5,0,30.7,22.3,26.9,61.0,5.8,0,1.0,2.34,0,0
1999-08-01,10,1012.1,1015.5,0,30.8,22.1,26.6,60.0,4.9,0,1.0,2.78,0,0
1999-08-01,11,1011.7,1015.1,0,31.8,21.3,25.3,54.0,5.7,0,1.0,3.17,0,0
1999-08-01,12,1011.3,1014.7,0,32.2,21.1,25.0,52.0,6.5,0,1.0,3.36,0,0
1999-08-01,13,1010.7,1014.1,0,33.3,21.8,26.1,51.0,6.2,0,1.0,3.32,0,0
1999-08-01,14,1010.4,1013.8,0,32.8,21.3,25.3,51.0,7.5,0,1.0,3.05,0,0
1999-08-01,15,1010.1,1013.5,0,32.6,19.5,22.7,46.0,6.7,0,1.0,2.62,0,0
1999-08-01,16,1010.3,1013.7,0,31.8,20.1,23.5,50.0,7.6,0,1.0,2.03,0,0
1999-08-01,17,1010.5,1013.9,0,31.3,20.6,24.3,53.0,6.3,0,1.0,1.34,0,0
1999-08-01,18,1011.0,1014.4,0,30.0,21.1,25.0,59.0,5.3,0,1.0,0.63,0,0
1999-08-01,19,1011.7,1015.2,0,28.7,21.7,26.0,66.0,4.6,0,0.5,0.08,0,0
1999-08-01,20,1012.3,1015.8,0,27.7,22.4,27.1,73.0,2.9,0,0,0.0,0,0
1999-08-01,21,1012.8,1016.3,0,26.9,22.5,27.2,77.0,2.9,0,0,0,0,0
1999-08-01,22,1013.0,1016.5,0,27.0,22.6,27.4,77.0,4.0,0,0,0,0,0
1999-08-01,23,1013.0,1016.5,0,26.7,22.7,27.6,79.0,4.9,0,0,0,0,0
1999-08-01,24,1012.8,1016.3,0,26.2,23.1,28.3,83.0,3.5,0,0,0,0,0
1999-08-02,1,1012.8,1016.3,0,26.1,23.2,28.4,84.0,3.8,0,0,0,0,0
1999-08-02,2,1012.9,1016.4,0,25.5,23.2,28.4,87.0,2.6,0,0,0,0,0
1999-08-02,3,1012.9,1016.4,0,24.6,22.8,27.8,90.0,2.2,0,0,0,0,0
1999-08-02,4,1012.9,1016.4,0,23.9,22.3,26.9,91.0,2.0,0,0,0,0,0
1999-08-02,5,1013.1,1016.6,0,24.0,22.4,27.1,91.0,1.3,0,0,0.01,0,0
1999-08-02,6,1013.2,1016.7,0,25.2,22.9,27.9,87.0,2.1,0,0.8,0.27,0,0
1999-08-02,7,1013.2,1016.7,0,27.1,23.1,28.3,79.0,2.9,0,1.0,0.92,0,0
1999-08-02,8,1013.0,1016.5,0,29.2,22.9,27.9,69.0,3.9,0,1.0,1.58,0,0
1999-08-02,9,1013.2,1016.6,0,30.2,21.0,24.9,58.0,4.5,0,1.0,2.43,0,0
1999-08-02,10,1013.2,1016.6,0,31.4,21.3,25.3,55.0,5.0,0,1.0,2.93,0,0
1999-08-02,11,1013.1,1016.5,0,32.2,21.1,25.0,52.0,5.0,0,0.8,2.86,0,0
1999-08-02,12,1012.6,1016.0,0,33.2,22.3,26.9,53.0,4.9,0,0.6,2.74,0,0
1999-08-02,13,1012.2,1015.6,0,32.5,21.1,25.0,51.0,6.2,0,1.0,3.32,0,0
1999-08-02,14,1011.9,1015.3,0,32.9,22.0,26.4,53.0,5.1,0,1.0,2.93,0,0
1999-08-02,15,1011.6,1015.0,0,32.9,22.4,27.1,54.0,5.6,0,0.9,2.31,0,0
1999-08-02,16,1011.4,1014.8,0,32.1,22.2,26.8,56.0,5.2,0,1.0,2.03,0,0
1999-08-02,17,1011.6,1015.0,0,31.0,22.0,26.4,59.0,5.7,0,1.0,1.27,0,0
1999-08-02,18,1011.8,1015.2,0,29.5,22.5,27.2,66.0,4.4,0,0.4,0.35,0,0
1999-08-02,19,1012.3,1015.8,0,28.6,22.6,27.4,70.0,4.6,0,0.1,0.05,0,0
1999-08-02,20,1012.8,1016.3,0,27.7,22.9,27.9,75.0,3.1,0,0,0.0,0,0
1999-08-02,21,1013.5,1017.0,0,26.6,22.7,27.6,79.0,3.0,0,0,0,0,0
1999-08-02,22,1013.8,1017.3,0,26.3,23.2,28.4,83.0,2.4,0,0,0,0,0
1999-08-02,23,1014.0,1017.5,0,25.8,23.1,28.3,85.0,2.7,0,0,0,0,0
1999-08-02,24,1014.0,1017.5,0,25.4,23.3,28.6,88.0,2.3,0,0,0,0,0
1999-08-03,1,1013.9,1017.4,0,25.2,23.4,28.8,90.0,2.5,0,0,0,0,0
1999-08-03,2,1013.8,1017.3,0,24.9,23.1,28.3,90.0,1.8,0,0,0,0,0
1999-08-03,3,1013.7,1017.2,0,24.6,23.0,28.1,91.0,2.1,0,0,0,0,0
1999-08-03,4,1014.0,1017.5,0,24.2,22.8,27.8,92.0,2.3,0,0,0,0,0
1999-08-03,5,1014.2,1017.7,0,24.0,22.6,27.4,92.0,1.8,0,0,0.0,0,0
1999-08-03,6,1014.4,1017.9,0,25.1,23.2,28.4,89.0,1.4,0,0.9,0.27,0,0
1999-08-03,7,1014.6,1018.1,0,27.5,23.1,28.3,77.0,2.8,0,1.0,0.93,0,0
1999-08-03,8,1014.5,1018.0,0,28.7,22.9,27.9,71.0,2.8,0,1.0,1.72,0,0
1999-08-03,9,1014.3,1017.7,0,30.4,22.0,26.4,61.0,3.8,0,0.8,2.16,0,0
1999-08-03,10,1014.3,1017.7,0,31.3,20.6,24.3,53.0,4.0,0,1.0,2.78,0,0
1999-08-03,11,1013.9,1017.3,0,31.5,21.4,25.5,55.0,4.2,0,0.9,3.08,0,0
1999-08-03,12,1013.8,1017.2,0.0,31.1,23.5,28.9,64.0,3.8,0,0.7,2.54,0,0
1999-08-03,13,1013.3,1016.7,0,31.9,23.2,28.4,60.0,4.4,0,0.5,2.22,0,0
1999-08-03,14,1013.1,1016.5,0,31.2,22.8,27.8,61.0,4.8,0,0.2,1.45,0,0
1999-08-03,15,1012.9,1016.3,0,32.1,22.8,27.8,58.0,4.1,0,0.8,2.23,0,0
1999-08-03,16,1012.8,1016.2,0,31.2,23.3,28.6,63.0,4.6,0,0.5,1.41,0,0
1999-08-03,17,1012.8,1016.2,0,30.6,23.3,28.6,65.0,4.5,0,0.8,1.13,0,0
1999-08-03,18,1013.2,1016.7,0,29.5,23.2,28.4,69.0,4.6,0,1.0,0.57,0,0
1999-08-03,19,1013.5,1017.0,0,28.0,22.9,27.9,74.0,3.8,0,0.4,0.07,0,0
1999-08-03,20,1013.8,1017.3,0,27.1,23.1,28.3,79.0,3.1,0,0,0.0,0,0
1999-08-03,21,1014.4,1017.9,0,26.4,23.7,29.3,85.0,2.1,0,0,0,0,0
1999-08-03,22,1014.5,1018.0,0,26.1,24.0,29.8,88.0,1.7,0,0,0,0,0
1999-08-03,23,1014.5,1018.0,0,25.9,24.1,30.0,90.0,2.1,0,0,0,0,0
1999-08-03,24,1014.4,1017.9,0,25.3,23.7,29.3,91.0,1.7,0,0,0,0,0
1999-08-04,1,1014.1,1017.6,0,25.4,24.0,29.8,92.0,2.0,0,0,0,0,0
1999-08-04,2,1014.1,1017.6,0,25.2,24.0,29.8,93.0,2.1,0,0,0,0,0
1999-08-04,3,1013.9,1017.4,0,25.2,24.0,29.8,93.0,1.7,0,0,0,0,0
1999-08-04,4,1013.8,1017.3,0,25.3,24.1,30.0,93.0,1.5,0,0,0,0,0
1999-08-04,5,1014.2,1017.7,0,25.1,23.9,29.7,93.0,1.1,0,0,0.01,0,0
1999-08-04,6,1014.4,1017.9,0,25.4,24.2,30.2,93.0,1.3,0,0,0.16,0,0
1999-08-04,7,1014.5,1018.0,0,26.9,24.2,30.2,85.0,2.1,0,0.7,0.82,0,0
1999-08-04,8,1014.6,1018.1,0,28.0,23.8,29.5,78.0,2.9,0,0.9,1.82,0,0
1999-08-04,9,1014.5,1018.0,0,30.2,22.6,27.4,64.0,2.5,0,0.8,2.15,0,0
1999-08-04,10,1014.4,1017.8,0,30.2,23.4,28.8,67.0,2.1,0,0.3,1.53,0,0
1999-08-04,11,1013.9,1017.3,0,30.4,22.6,27.4,63.0,2.2,0,0.2,1.45,0,0
1999-08-04,12,1013.2,1016.6,0,32.0,22.4,27.1,57.0,3.1,0,0.8,3.0,0,0
1999-08-04,13,1012.9,1016.3,0,32.5,21.4,25.5,52.0,3.5,0,0.8,3.01,0,0
1999-08-04,14,1012.4,1015.8,0,32.2,20.5,24.1,50.0,3.7,0,0.9,2.86,0,0
1999-08-04,15,1012.1,1015.5,0,32.6,22.4,27.1,55.0,4.2,0,0.9,2.5,0,0
1999-08-04,16,1011.9,1015.3,0,31.1,21.9,26.3,58.0,4.5,0,1.0,2.07,0,0
1999-08-04,17,1012.0,1015.4,0,29.8,22.0,26.4,63.0,4.3,0,0.6,0.95,0,0
1999-08-04,18,1012.3,1015.8,0,28.7,22.0,26.4,67.0,3.2,0,0.2,0.33,0,0
1999-08-04,19,1012.5,1016.0,0,27.6,21.6,25.8,70.0,2.3,0,0,0.06,0,0
1999-08-04,20,1013.2,1016.7,0,26.7,22.1,26.6,76.0,1.9,0,0,0.0,0,0
1999-08-04,21,1013.2,1016.7,0,26.4,23.1,28.3,82.0,2.3,0,0,0,0,0
1999-08-04,22,1013.0,1016.5,0,26.4,23.5,28.9,84.0,1.8,0,0,0,0,0
1999-08-04,23,1012.8,1016.3,0,25.9,23.6,29.1,87.0,2.1,0,0,0,0,0
1999-08-04,24,1012.2,1015.7,0.0,25.8,23.7,29.3,88.0,2.4,0,0,0,0,0
1999-08-05,1,1012.4,1015.9,33.0,23.8,22.6,27.4,93.0,1.5,0,0,0,0,0
1999-08-05,2,1011.7,1015.2,2.5,25.0,23.8,29.5,93.0,1.4,0,0,0,0,0
1999-08-05,3,1011.5,1015.0,1.5,25.9,24.5,30.7,92.0,2.1,0,0,0,0,0
1999-08-05,4,1011.6,1015.1,0,25.6,24.2,30.2,92.0,1.8,0,0,0,0,0
1999-08-05,5,1011.9,1015.4,0,25.5,24.1,30.0,92.0,1.6,0,0,0.0,0,0
1999-08-05,6,1011.9,1015.4,0,25.7,23.9,29.7,90.0,1.5,0,0.3,0.17,0,0
1999-08-05,7,1012.1,1015.6,0,27.0,24.1,30.0,84.0,2.1,0,1.0,0.77,0,0
1999-08-05,8,1011.8,1015.3,0,27.8,24.8,31.3,84.0,2.8,0,0.8,1.31,0,0
1999-08-05,9,1011.6,1015.1,0,28.6,23.5,28.9,74.0,3.2,0,0.7,2.01,0,0
1999-08-05,10,1011.3,1014.7,0,30.7,23.6,29.1,66.0,3.5,0,0.9,2.45,0,0
1999-08-05,11,1010.8,1014.2,0,30.7,22.8,27.8,63.0,3.9,0,0.9,2.93,0,0
1999-08-05,12,1010.4,1013.8,0,31.7,23.5,28.9,62.0,4.4,0,0.9,2.73,0,0
1999-08-05,13,1009.9,1013.3,0,32.3,22.4,27.1,56.0,5.3,0,0.8,2.85,0,0
1999-08-05,14,1009.5,1012.9,0,32.2,22.6,27.4,57.0,4.4,0,0.9,2.9,0,0
1999-08-05,15,1009.1,1012.5,0,30.9,22.8,27.8,62.0,4.6,0,0.9,1.76,0,0
1999-08-05,16,1008.9,1012.3,0,30.3,22.2,26.8,62.0,5.1,0,1.0,1.61,0,0
1999-08-05,17,1009.0,1012.4,0,29.5,23.0,28.1,68.0,4.5,0,0.8,1.08,0,0
1999-08-05,18,1009.4,1012.9,0,28.1,23.2,28.4,75.0,3.7,0,0.4,0.36,0,0
1999-08-05,19,1009.9,1013.4,0,27.5,23.5,28.9,79.0,3.0,0,0,0.03,0,0
1999-08-05,20,1010.4,1013.9,0,26.9,23.6,29.1,82.0,2.5,0,0,0.0,0,0
1999-08-05,21,1010.8,1014.3,0,26.7,24.0,29.8,85.0,2.8,0,0,0,0,0
1999-08-05,22,1010.9,1014.4,0,26.5,24.0,29.8,86.0,1.9,0,0,0,0,0
1999-08-05,23,1010.7,1014.2,0,26.2,23.9,29.7,87.0,1.7,0,0,0,0,0
1999-08-05,24,1010.4,1013.9,0,26.0,23.9,29.7,88.0,1.7,0,0,0,0,0
1999-08-06,1,1010.1,1013.6,0,25.9,23.8,29.5,88.0,1.6,0,0,0,0,0
1999-08-06,2,1009.6,1013.1,0,25.7,23.7,29.3,89.0,2.3,0,0,0,0,0
1999-08-06,3,1009.4,1012.9,0,25.7,23.6,29.1,88.0,1.6,0,0,0,0,0
1999-08-06,4,1009.3,1012.8,0,25.2,23.6,29.1,91.0,1.4,0,0,0,0,0
1999-08-06,5,1009.4,1012.9,0,25.2,23.8,29.5,92.0,2.1,0,0,0.0,0,0
1999-08-06,6,1009.4,1012.9,0,25.6,23.8,29.5,90.0,1.3,0,0.3,0.16,0,0
1999-08-06,7,1009.4,1012.9,0,27.4,23.4,28.8,79.0,3.5,0,1.0,0.93,0,0
1999-08-06,8,1009.5,1013.0,0,28.4,23.5,28.9,75.0,4.1,0,0.8,1.47,0,0
1999-08-06,9,1009.5,1012.9,0,29.2,23.6,29.1,72.0,4.0,0,0.3,1.29,0,0
1999-08-06,10,1009.2,1012.6,0,30.4,23.1,28.3,65.0,4.8,0,0.7,2.39,0,0
1999-08-06,11,1008.9,1012.3,0,30.8,23.7,29.3,66.0,4.6,0,0.6,2.34,0,0
1999-08-06,12,1008.3,1011.7,0,31.8,23.6,29.1,62.0,5.5,0,0.9,3.25,0,0
1999-08-06,13,1007.8,1011.2,0,31.5,22.2,26.8,58.0,5.2,0,0.7,2.83,0,0
1999-08-06,14,1007.3,1010.7,0,32.0,23.5,28.9,61.0,5.0,0,0.8,2.78,0,0
1999-08-06,15,1007.1,1010.5,0,30.8,23.5,28.9,65.0,5.3,0,0.8,1.92,0,0
1999-08-06,16,1007.0,1010.4,0,30.8,22.4,27.1,61.0,4.1,0,0.7,1.61,0,0
1999-08-06,17,1007.0,1010.4,0,30.1,22.8,27.8,65.0,3.5,0,0.9,1.18,0,0
1999-08-06,18,1007.1,1010.5,0,28.6,23.1,28.3,72.0,3.6,0,0.9,0.57,0,0
1999-08-06,19,1007.8,1011.3,0,27.5,23.3,28.6,78.0,3.0,0,0.1,0.03,0,0
1999-08-06,20,1008.4,1011.9,0,26.8,23.5,28.9,82.0,2.1,0,0,0.0,0,0
1999-08-06,21,1008.8,1012.3,0,26.6,23.9,29.7,85.0,2.6,0,0,0,0,0
1999-08-06,22,1009.0,1012.5,0,25.9,23.9,29.7,89.0,1.7,0,0,0,0,0
1999-08-06,23,1008.8,1012.3,0,25.7,23.7,29.3,89.0,1.8,0,0,0,0,0
1999-08-06,24,1008.5,1012.0,0,25.6,23.6,29.1,89.0,1.7,0,0,0,0,0
1999-08-07,1,1008.2,1011.7,0,25.5,23.5,28.9,89.0,1.6,0,0,0,0,0
1999-08-07,2,1008.0,1011.5,0,25.6,23.6,29.1,89.0,1.3,0,0,0,0,0
1999-08-07,3,1007.7,1011.2,0,25.6,23.8,29.5,90.0,1.7,0,0,0,0,0
1999-08-07,4,1007.8,1011.3,0,25.5,23.7,29.3,90.0,1.7,0,0,0,0,0
1999-08-07,5,1008.0,1011.5,0,25.4,23.5,28.9,89.0,1.8,0,0,0.01,0,0
1999-08-07,6,1008.4,1011.9,0,25.9,23.8,29.5,88.0,2.1,0,0,0.15,0,0
1999-08-07,7,1008.4,1011.9,0,27.3,24.0,29.8,82.0,2.8,0,0.8,0.76,0,0
1999-08-07,8,1008.4,1011.9,0,28.3,23.4,28.8,75.0,2.8,0,0.8,1.19,0,0
1999-08-07,9,1008.4,1011.8,0,29.7,22.7,27.6,66.0,3.3,0,0.7,1.98,0,0
1999-08-07,10,1008.1,1011.5,0,30.4,23.1,28.3,65.0,3.9,0,0.8,2.35,0,0
1999-08-07,11,1007.7,1011.1,0,30.5,22.7,27.6,63.0,3.4,0,0.9,2.84,0,0
1999-08-07,12,1007.2,1010.6,0,31.0,22.6,27.4,61.0,3.7,0,0.8,2.57,0,0
1999-08-07,13,1006.9,1010.3,0,30.9,22.8,27.8,62.0,4.1,0,0.7,2.12,0,0
1999-08-07,14,1006.9,1010.3,0,30.7,22.8,27.8,63.0,4.0,0,1.0,2.32,0,0
1999-08-07,15,1006.8,1010.2,0,30.7,23.1,28.3,64.0,5.0,0,0.8,2.02,0,0
1999-08-07,16,1006.8,1010.2,0,30.1,23.3,28.6,67.0,4.5,0,0.9,1.94,0,0
